	Image_name	class	score	type_hierarchy
449	BW-Tools/scissor2.jpg	shears	0.871	/tool/cutlery/pair of scissors/shears
450	BW-Tools/scissor2.jpg	pair of scissors	0.942	
451	BW-Tools/scissor2.jpg	cutlery	0.942	
452	BW-Tools/scissor2.jpg	tool	0.943	
453	BW-Tools/scissor2.jpg	mechanism	0.79	
454	BW-Tools/scissor2.jpg	coal black color	0.782	
455	BW-Tools/scissor2.jpg	greenish blue color	0.715	
456	BW-Tools/scissor3.jpg	lorgnette eyeglasses	0.789	/optical device/person/lorgnette eyeglasses
457	BW-Tools/scissor3.jpg	person	0.789	
458	BW-Tools/scissor3.jpg	optical device	0.789	
459	BW-Tools/scissor3.jpg	pair of scissors	0.652	
460	BW-Tools/scissor3.jpg	cutlery	0.652	
461	BW-Tools/scissor3.jpg	tool	0.653	
462	BW-Tools/scissor3.jpg	ash grey color	0.892	
463	BW-Tools/scissor3.jpg	ivory color	0.655	
464	BW-Tools/scissor4.jpg	pair of scissors	0.883	/tool/cutlery/pair of scissors
465	BW-Tools/scissor4.jpg	cutlery	0.883	
466	BW-Tools/scissor4.jpg	tool	0.884	
467	BW-Tools/scissor4.jpg	shears	0.759	/tool/cutlery/pair of scissors/shears
468	BW-Tools/scissor4.jpg	instrument	0.793	
469	BW-Tools/scissor4.jpg	electrical device	0.795	
470	BW-Tools/scissor4.jpg	coal black color	0.962	
471	BW-Tools/scissor4.jpg	black color	0.677	
472	BW-Tools/scissor5.jpg	laughing gull	0.617	/animal/bird/aquatic bird/seabird/coastal diving bird/seagull/laughing gull
473	BW-Tools/scissor5.jpg	seagull	0.623	
474	BW-Tools/scissor5.jpg	coastal diving bird	0.623	
475	BW-Tools/scissor5.jpg	seabird	0.654	
476	BW-Tools/scissor5.jpg	aquatic bird	0.654	
477	BW-Tools/scissor5.jpg	bird	0.792	
478	BW-Tools/scissor5.jpg	animal	0.792	
479	BW-Tools/scissor5.jpg	hawk	0.648	
480	BW-Tools/scissor5.jpg	bird of prey	0.648	
481	BW-Tools/scissor5.jpg	gray color	0.82	
482	BW-Tools/scissor5.jpg	olive green color	0.651	
483	BW-Tools/screw1.jpg	keyhole	0.612	
484	BW-Tools/screw2.jpg	screwdriver	0.721	/tool/screwdriver
485	BW-Tools/screw2.jpg	tool	0.828	
486	BW-Tools/screw2.jpg	curling iron	0.605	/appliance/curling iron
487	BW-Tools/screw2.jpg	appliance	0.605	
488	BW-Tools/screw2.jpg	weapon	0.79	
489	BW-Tools/screw2.jpg	mechanism	0.799	
490	BW-Tools/screw2.jpg	coal black color	0.854	
491	BW-Tools/screw2.jpg	black color	0.77	
492	BW-Tools/screw3.jpg	scriber	0.717	/tool/scriber
493	BW-Tools/screw3.jpg	tool	0.869	
494	BW-Tools/screw3.jpg	quill pen	0.647	/pen/quill pen
495	BW-Tools/screw3.jpg	pen	0.647	
496	BW-Tools/screw3.jpg	writing implement	0.801	
497	BW-Tools/screw3.jpg	coal black color	0.931	
498	BW-Tools/screw3.jpg	gray color	0.662	
499	BW-Tools/screw4.jpg	screwdriver	0.969	/tool/screwdriver
500	BW-Tools/screw4.jpg	tool	0.969	
501	BW-Tools/screw4.jpg	coal black color	0.992	
502	BW-Tools/screw5.jpg	screwdriver	0.869	/tool/screwdriver
503	BW-Tools/screw5.jpg	tool	0.971	
504	BW-Tools/screw5.jpg	utensil	0.782	
505	BW-Tools/screw5.jpg	coal black color	0.936	
506	BW-Tools/screw5.jpg	black color	0.822	
507	BW-Tools/shovel1.jpg	dagger	0.637	
508	BW-Tools/shovel1.jpg	knife	0.639	
509	BW-Tools/shovel1.jpg	weapon	0.641	
510	BW-Tools/shovel1.jpg	stick	0.6	
511	BW-Tools/shovel1.jpg	coal black color	0.999	
512	BW-Tools/shovel2.jpg	spear	0.705	/weapon/spear
513	BW-Tools/shovel2.jpg	weapon	0.708	
514	BW-Tools/shovel2.jpg	black color	0.787	
515	BW-Tools/shovel2.jpg	coal black color	0.777	
516	BW-Tools/shovel3.jpg	metal detector	0.786	
517	BW-Tools/shovel3.jpg	shovel	0.703	/tool/shovel
518	BW-Tools/shovel3.jpg	tool	0.703	
519	BW-Tools/shovel3.jpg	coal black color	0.784	
520	BW-Tools/shovel4.jpg	trenching spade	0.751	/tool/shovel/hand shovel/trenching spade
521	BW-Tools/shovel4.jpg	hand shovel	0.772	
522	BW-Tools/shovel4.jpg	shovel	0.906	
523	BW-Tools/shovel4.jpg	tool	0.906	
524	BW-Tools/shovel4.jpg	spade	0.726	
525	BW-Tools/shovel4.jpg	black color	0.882	
526	BW-Tools/shovel4.jpg	coal black color	0.833	
527	BW-Tools/shovel5.jpg	spade	0.908	
528	BW-Tools/shovel5.jpg	shovel	0.908	/tool/shovel
529	BW-Tools/shovel5.jpg	tool	0.908	
530	BW-Tools/shovel5.jpg	hand shovel	0.779	
531	BW-Tools/shovel5.jpg	coal black color	0.976	
532	BW-Tools/tape1.jpg	phonograph needle	0.779	
533	BW-Tools/tape1.jpg	coal black color	0.984	
534	BW-Tools/tape2.jpg	microphone boom	0.682	/rod/pole/microphone boom
535	BW-Tools/tape2.jpg	pole	0.682	
536	BW-Tools/tape2.jpg	rod	0.682	
537	BW-Tools/tape2.jpg	tape measure	0.605	/measuring instrument/tape measure
538	BW-Tools/tape2.jpg	measuring instrument	0.605	
539	BW-Tools/tape3.jpg	autoradiograph	0.767	/radiogram/autoradiograph
540	BW-Tools/tape3.jpg	radiogram	0.768	
541	BW-Tools/tape3.jpg	pink color	0.626	
542	BW-Tools/tape3.jpg	gray color	0.603	
543	BW-Tools/tape4.jpg	hockey puck	0.647	/circle/hockey puck
544	BW-Tools/tape4.jpg	circle	0.647	
545	BW-Tools/tape4.jpg	percussion instrument	0.819	/musical instrument/percussion instrument
546	BW-Tools/tape4.jpg	musical instrument	0.82	
547	BW-Tools/tape4.jpg	drum	0.696	/musical instrument/percussion instrument/drum
548	BW-Tools/tape4.jpg	ball	0.799	
549	BW-Tools/tape4.jpg	electrical device	0.794	
550	BW-Tools/tape4.jpg	sports equipment	0.801	
551	BW-Tools/tape4.jpg	coal black color	1.0	
552	BW-Tools/tape5.jpg	invertebrate	0.652	
553	BW-Tools/tape5.jpg	animal	0.652	
554	BW-Tools/tape5.jpg	coal black color	0.873	
555	BW-Tools/wrench1.jpg	metal detector	0.844	
556	BW-Tools/wrench1.jpg	utensil	0.794	
557	BW-Tools/wrench1.jpg	electrical device	0.794	
558	BW-Tools/wrench1.jpg	tool	0.794	
559	BW-Tools/wrench1.jpg	coal black color	0.889	
560	BW-Tools/wrench1.jpg	bottle green color	0.658	
561	BW-Tools/wrench2.jpg	flail	0.646	
562	BW-Tools/wrench2.jpg	wrench	0.704	/tool/wrench
563	BW-Tools/wrench2.jpg	tool	0.705	
564	BW-Tools/wrench2.jpg	greenish blue color	0.934	
565	BW-Tools/wrench3.jpg	wrench	0.991	/tool/wrench
566	BW-Tools/wrench3.jpg	tool	0.991	
567	BW-Tools/wrench3.jpg	box wrench	0.855	/tool/wrench/box wrench
568	BW-Tools/wrench3.jpg	greenish blue color	0.953	
569	BW-Tools/wrench3.jpg	gray color	0.786	
570	BW-Tools/wrench4.jpg	box wrench	0.857	/tool/wrench/box wrench
571	BW-Tools/wrench4.jpg	wrench	0.969	
572	BW-Tools/wrench4.jpg	tool	0.97	
573	BW-Tools/wrench4.jpg	mechanism	0.799	
574	BW-Tools/wrench4.jpg	rod	0.779	
575	BW-Tools/wrench4.jpg	gray color	0.936	
576	BW-Tools/wrench5.jpg	torque wrench	0.936	/tool/wrench/torque wrench
577	BW-Tools/wrench5.jpg	wrench	0.988	
578	BW-Tools/wrench5.jpg	tool	0.988	
579	BW-Tools/wrench5.jpg	mechanism	0.79	
580	BW-Tools/wrench5.jpg	bar	0.784	
581	BW-Tools/wrench5.jpg	gray color	0.994	
582	Charcol-Tools/axe1.jpg	tomahawk	0.718	/weapon/tomahawk
583	Charcol-Tools/axe1.jpg	weapon	0.718	
584	Charcol-Tools/axe1.jpg	brass instrument	0.617	
585	Charcol-Tools/axe1.jpg	musical instrument	0.731	
586	Charcol-Tools/axe1.jpg	emerald color	0.773	
587	Charcol-Tools/axe1.jpg	gray color	0.629	
588	Charcol-Tools/axe2.jpg	monkey-wrench	0.644	/tool/wrench/adjustable wrench/monkey-wrench
589	Charcol-Tools/axe2.jpg	adjustable wrench	0.801	
590	Charcol-Tools/axe2.jpg	wrench	0.931	
591	Charcol-Tools/axe2.jpg	tool	0.956	
592	Charcol-Tools/axe2.jpg	bottle green color	0.772	
593	Charcol-Tools/axe2.jpg	charcoal color	0.619	
594	Charcol-Tools/axe3.jpg	spirillum (bacteria)	0.603	/microorganism/spirillum (bacteria)
595	Charcol-Tools/axe3.jpg	microorganism	0.749	
596	Charcol-Tools/axe3.jpg	cell	0.631	
597	Charcol-Tools/axe3.jpg	gray color	0.903	
598	Charcol-Tools/axe3.jpg	ash grey color	0.807	
599	Charcol-Tools/axe4.jpg	kirpan (knife)	0.813	/weapon/knife/dagger/kirpan (knife)
600	Charcol-Tools/axe4.jpg	dagger	0.813	
601	Charcol-Tools/axe4.jpg	knife	0.814	
602	Charcol-Tools/axe4.jpg	weapon	0.814	
603	Charcol-Tools/axe4.jpg	charcoal color	0.73	
604	Charcol-Tools/axe5.jpg	monkey-wrench	0.744	/tool/wrench/adjustable wrench/monkey-wrench
605	Charcol-Tools/axe5.jpg	adjustable wrench	0.844	
606	Charcol-Tools/axe5.jpg	wrench	0.935	
607	Charcol-Tools/axe5.jpg	tool	0.96	
608	Charcol-Tools/axe5.jpg	box wrench	0.652	/tool/wrench/box wrench
609	Charcol-Tools/axe5.jpg	ash grey color	0.978	
610	Charcol-Tools/flash1.jpg	whistle	0.718	/musical instrument/whistle
611	Charcol-Tools/flash1.jpg	musical instrument	0.815	
612	Charcol-Tools/flash1.jpg	penlight	0.611	/lamp/electric lamp/penlight
613	Charcol-Tools/flash1.jpg	electric lamp	0.611	
614	Charcol-Tools/flash1.jpg	lamp	0.611	
615	Charcol-Tools/flash1.jpg	kazoo (wind musical instrument)	0.605	/musical instrument/kazoo (wind musical instrument)
616	Charcol-Tools/flash1.jpg	tool	0.799	
617	Charcol-Tools/flash1.jpg	bottle green color	0.615	
618	Charcol-Tools/flash2.jpg	piccolo (flute)	0.942	/musical instrument/woodwind/piccolo (flute)
619	Charcol-Tools/flash2.jpg	woodwind	0.944	
620	Charcol-Tools/flash2.jpg	musical instrument	0.947	
621	Charcol-Tools/flash2.jpg	mechanism	0.778	
622	Charcol-Tools/flash2.jpg	tool	0.799	
623	Charcol-Tools/flash3.jpg	hairgrip	0.694	/restraint (chains)/fastener/pin/hairgrip
624	Charcol-Tools/flash3.jpg	pin	0.694	
625	Charcol-Tools/flash3.jpg	fastener	0.886	
626	Charcol-Tools/flash3.jpg	restraint (chains)	0.886	
627	Charcol-Tools/flash3.jpg	overhand knot	0.656	/restraint (chains)/fastener/knot/overhand knot
628	Charcol-Tools/flash3.jpg	knot	0.656	
629	Charcol-Tools/flash3.jpg	musical instrument	0.799	
630	Charcol-Tools/flash3.jpg	electrical connector	0.792	
631	Charcol-Tools/flash3.jpg	greenishness color	0.611	
632	Charcol-Tools/flash4.jpg	wind instrument	0.878	/musical instrument/wind instrument
633	Charcol-Tools/flash4.jpg	musical instrument	0.881	
634	Charcol-Tools/flash4.jpg	ash grey color	0.867	
635	Charcol-Tools/flash5.jpg	saxhorn	0.912	/musical instrument/brass instrument/saxhorn
636	Charcol-Tools/flash5.jpg	brass instrument	0.918	
637	Charcol-Tools/flash5.jpg	musical instrument	0.919	
638	Charcol-Tools/flash5.jpg	emerald color	0.949	
639	Charcol-Tools/hammer1.jpg	adjustable wrench	0.798	
640	Charcol-Tools/hammer1.jpg	wrench	0.921	
641	Charcol-Tools/hammer1.jpg	tool	0.921	
642	Charcol-Tools/hammer1.jpg	musical instrument	0.799	
643	Charcol-Tools/hammer1.jpg	coal black color	0.933	
644	Charcol-Tools/hammer2.jpg	linocut design	0.833	
645	Charcol-Tools/hammer2.jpg	tapa (fabric)	0.617	/fabric/tapa (fabric)
646	Charcol-Tools/hammer2.jpg	fabric	0.745	
647	Charcol-Tools/hammer2.jpg	ash grey color	0.705	
648	Charcol-Tools/hammer3.jpg	bottle screw	0.76	/tool/opener/bottle screw
649	Charcol-Tools/hammer3.jpg	opener	0.951	
650	Charcol-Tools/hammer3.jpg	tool	0.951	
651	Charcol-Tools/hammer3.jpg	weapon	0.793	
652	Charcol-Tools/hammer3.jpg	coal black color	0.601	
653	Charcol-Tools/hammer4.jpg	tack hammer	0.77	/tool/hammer/tack hammer
654	Charcol-Tools/hammer4.jpg	hammer	0.782	
655	Charcol-Tools/hammer4.jpg	tool	0.967	
656	Charcol-Tools/hammer4.jpg	crescent wrench	0.709	/tool/wrench/adjustable wrench/crescent wrench
657	Charcol-Tools/hammer4.jpg	adjustable wrench	0.88	
658	Charcol-Tools/hammer4.jpg	wrench	0.886	
659	Charcol-Tools/hammer4.jpg	gray color	0.809	
660	Charcol-Tools/hammer4.jpg	ash grey color	0.794	
661	Charcol-Tools/hammer5.jpg	key	0.681	/mechanical device/key
662	Charcol-Tools/hammer5.jpg	mechanical device	0.682	
663	Charcol-Tools/hammer5.jpg	wrench	0.77	
664	Charcol-Tools/hammer5.jpg	tool	0.77	
665	Charcol-Tools/hammer5.jpg	gray color	0.787	
666	Charcol-Tools/hammer5.jpg	black color	0.617	
667	Charcol-Tools/plier1.jpg	Marburg virus	0.816	/microorganism/Marburg virus
668	Charcol-Tools/plier1.jpg	microorganism	0.817	
669	Charcol-Tools/plier1.jpg	whip	0.8	
670	Charcol-Tools/plier1.jpg	tool	0.8	
671	Charcol-Tools/plier1.jpg	ash grey color	0.886	
672	Charcol-Tools/plier2.jpg	box wrench	0.731	/tool/wrench/box wrench
673	Charcol-Tools/plier2.jpg	wrench	0.905	
674	Charcol-Tools/plier2.jpg	tool	0.905	
675	Charcol-Tools/plier2.jpg	gray color	0.719	
676	Charcol-Tools/plier3.jpg	locking pliers	0.936	/tool/pair of pliers/locking pliers
677	Charcol-Tools/plier3.jpg	pair of pliers	0.938	
678	Charcol-Tools/plier3.jpg	tool	0.938	
679	Charcol-Tools/plier3.jpg	black color	0.703	
680	Charcol-Tools/plier4.jpg	aglet (shoelace)	0.69	/protective covering/sheath/aglet (shoelace)
681	Charcol-Tools/plier4.jpg	sheath	0.69	
682	Charcol-Tools/plier4.jpg	protective covering	0.69	
683	Charcol-Tools/plier4.jpg	shears	0.681	
684	Charcol-Tools/plier4.jpg	pair of scissors	0.698	
685	Charcol-Tools/plier4.jpg	cutlery	0.784	
686	Charcol-Tools/plier4.jpg	tool	0.837	
687	Charcol-Tools/plier4.jpg	sports equipment	0.79	
688	Charcol-Tools/plier4.jpg	charcoal color	0.95	
689	Charcol-Tools/plier4.jpg	ash grey color	0.771	
690	Charcol-Tools/plier5.jpg	tine (forked object)	0.851	
691	Charcol-Tools/plier5.jpg	utensil	0.791	
692	Charcol-Tools/plier5.jpg	tool	0.799	
693	Charcol-Tools/plier5.jpg	coal black color	0.618	
694	Charcol-Tools/plier5.jpg	ash grey color	0.612	
695	Charcol-Tools/saw1.jpg	electrical connector	0.6	
696	Charcol-Tools/saw1.jpg	emerald color	0.802	
697	Charcol-Tools/saw2.jpg	fan belt	0.846	
698	Charcol-Tools/saw2.jpg	tool	0.785	
699	Charcol-Tools/saw2.jpg	olive green color	0.777	
700	Charcol-Tools/saw3.jpg	Allen wrench	0.731	/tool/wrench/Allen wrench
701	Charcol-Tools/saw3.jpg	wrench	0.738	
702	Charcol-Tools/saw3.jpg	tool	0.739	
703	Charcol-Tools/saw3.jpg	ironmongery	0.678	
704	Charcol-Tools/saw3.jpg	coal black color	0.656	
705	Charcol-Tools/saw4.jpg	chain wrench	0.865	/tool/wrench/adjustable wrench/chain wrench
706	Charcol-Tools/saw4.jpg	adjustable wrench	0.865	
707	Charcol-Tools/saw4.jpg	wrench	0.869	
708	Charcol-Tools/saw4.jpg	tool	0.869	
709	Charcol-Tools/saw4.jpg	musical instrument	0.788	
710	Charcol-Tools/saw4.jpg	mechanism	0.8	
711	Charcol-Tools/saw4.jpg	coal black color	0.725	
712	Charcol-Tools/saw4.jpg	gray color	0.678	
713	Charcol-Tools/saw5.jpg	windshield wiper	0.688	/mechanical device/windshield wiper
714	Charcol-Tools/saw5.jpg	mechanical device	0.69	
715	Charcol-Tools/saw5.jpg	ash grey color	0.716	
716	Charcol-Tools/scissor1.jpg	box wrench	0.861	/tool/wrench/box wrench
717	Charcol-Tools/scissor1.jpg	wrench	0.883	
718	Charcol-Tools/scissor1.jpg	tool	0.925	
719	Charcol-Tools/scissor1.jpg	musical instrument	0.798	
720	Charcol-Tools/scissor2.jpg	thinning shears	0.653	/tool/cutlery/pair of scissors/shears/thinning shears
721	Charcol-Tools/scissor2.jpg	shears	0.681	
722	Charcol-Tools/scissor2.jpg	pair of scissors	0.69	
723	Charcol-Tools/scissor2.jpg	cutlery	0.69	
724	Charcol-Tools/scissor2.jpg	tool	0.833	
725	Charcol-Tools/scissor2.jpg	punch pliers	0.603	/tool/punch pliers
726	Charcol-Tools/scissor2.jpg	mechanism	0.79	
727	Charcol-Tools/scissor2.jpg	black color	0.722	
728	Charcol-Tools/scissor3.jpg	screw eye	0.694	/restraint (chains)/fastener/screw/screw eye
729	Charcol-Tools/scissor3.jpg	screw	0.694	
730	Charcol-Tools/scissor3.jpg	fastener	0.694	
731	Charcol-Tools/scissor3.jpg	restraint (chains)	0.694	
732	Charcol-Tools/scissor3.jpg	shears	0.779	/tool/cutlery/pair of scissors/shears
733	Charcol-Tools/scissor3.jpg	pair of scissors	0.843	
734	Charcol-Tools/scissor3.jpg	cutlery	0.843	
735	Charcol-Tools/scissor3.jpg	tool	0.844	
736	Charcol-Tools/scissor3.jpg	greenish blue color	0.84	
737	Charcol-Tools/scissor4.jpg	thinning shears	0.769	/tool/cutlery/pair of scissors/shears/thinning shears
738	Charcol-Tools/scissor4.jpg	shears	0.928	
739	Charcol-Tools/scissor4.jpg	pair of scissors	0.933	
740	Charcol-Tools/scissor4.jpg	cutlery	0.933	
741	Charcol-Tools/scissor4.jpg	tool	0.933	
742	Charcol-Tools/scissor4.jpg	ash grey color	0.908	
743	Charcol-Tools/scissor5.jpg	thinning shears	0.759	/tool/cutlery/pair of scissors/shears/thinning shears
744	Charcol-Tools/scissor5.jpg	shears	0.961	
745	Charcol-Tools/scissor5.jpg	pair of scissors	0.978	
746	Charcol-Tools/scissor5.jpg	cutlery	0.978	
747	Charcol-Tools/scissor5.jpg	tool	0.978	
748	Charcol-Tools/scissor5.jpg	snips	0.755	/tool/cutlery/pair of scissors/shears/snips
749	Charcol-Tools/scissor5.jpg	ash grey color	0.964	
750	Charcol-Tools/screw1.jpg	tuning fork	0.605	
751	Charcol-Tools/screw1.jpg	pair of scissors	0.635	/tool/cutlery/pair of scissors
752	Charcol-Tools/screw1.jpg	cutlery	0.637	
753	Charcol-Tools/screw1.jpg	tool	0.642	
754	Charcol-Tools/screw1.jpg	ash grey color	0.901	
755	Charcol-Tools/screw1.jpg	coal black color	0.79	
756	Charcol-Tools/screw2.jpg	hair curler	0.612	/mechanical device/hair curler
757	Charcol-Tools/screw2.jpg	mechanical device	0.612	
758	Charcol-Tools/screw2.jpg	mechanism	0.601	
759	Charcol-Tools/screw2.jpg	charcoal color	0.865	
760	Charcol-Tools/screw3.jpg	letter opener	0.835	/tool/cutlery/knife/letter opener
761	Charcol-Tools/screw3.jpg	knife	0.835	
762	Charcol-Tools/screw3.jpg	cutlery	0.835	
763	Charcol-Tools/screw3.jpg	tool	0.836	
764	Charcol-Tools/screw3.jpg	coal black color	0.757	
765	Charcol-Tools/screw3.jpg	gray color	0.687	
766	Charcol-Tools/screw4.jpg	tine (forked object)	0.826	
767	Charcol-Tools/screw4.jpg	utensil	0.799	
768	Charcol-Tools/screw4.jpg	mechanism	0.785	
769	Charcol-Tools/screw5.jpg	tine (forked object)	0.733	
770	Charcol-Tools/screw5.jpg	knife	0.672	
771	Charcol-Tools/screw5.jpg	cutlery	0.672	
772	Charcol-Tools/screw5.jpg	tool	0.727	
773	Charcol-Tools/screw5.jpg	coal black color	0.661	
774	Charcol-Tools/shovel1.jpg	bottle screw	0.621	/tool/opener/bottle screw
775	Charcol-Tools/shovel1.jpg	opener	0.632	
776	Charcol-Tools/shovel1.jpg	tool	0.794	
777	Charcol-Tools/shovel1.jpg	ash grey color	0.914	
778	Charcol-Tools/shovel1.jpg	black color	0.66	
779	Charcol-Tools/shovel2.jpg	mouth harp	0.679	/musical instrument/mouth harp
780	Charcol-Tools/shovel2.jpg	musical instrument	0.866	
781	Charcol-Tools/shovel2.jpg	wind instrument	0.623	/musical instrument/wind instrument
782	Charcol-Tools/shovel2.jpg	bottle green color	0.629	
783	Charcol-Tools/shovel3.jpg	ditch spade	0.72	/tool/shovel/hand shovel/ditch spade
784	Charcol-Tools/shovel3.jpg	hand shovel	0.88	
785	Charcol-Tools/shovel3.jpg	shovel	0.906	
786	Charcol-Tools/shovel3.jpg	tool	0.939	
787	Charcol-Tools/shovel3.jpg	garden spade	0.65	/tool/shovel/hand shovel/garden spade
788	Charcol-Tools/shovel3.jpg	coal black color	0.644	
789	Charcol-Tools/shovel4.jpg	mouth harp	0.62	/musical instrument/mouth harp
790	Charcol-Tools/shovel4.jpg	musical instrument	0.629	
791	Charcol-Tools/shovel4.jpg	emerald color	0.855	
792	Charcol-Tools/shovel4.jpg	ash grey color	0.852	
793	Charcol-Tools/shovel5.jpg	ditch spade	0.692	/tool/shovel/hand shovel/ditch spade
794	Charcol-Tools/shovel5.jpg	hand shovel	0.892	
795	Charcol-Tools/shovel5.jpg	shovel	0.9	
796	Charcol-Tools/shovel5.jpg	tool	0.946	
797	Charcol-Tools/shovel5.jpg	garden spade	0.646	/tool/shovel/hand shovel/garden spade
798	Charcol-Tools/shovel5.jpg	fork	0.603	/tool/fork
799	Charcol-Tools/shovel5.jpg	utensil	0.798	
800	Charcol-Tools/shovel5.jpg	gray color	0.849	
801	Charcol-Tools/shovel5.jpg	ash grey color	0.702	
802	Charcol-Tools/tape1.jpg	tape measure	0.781	/measuring instrument/tape measure
803	Charcol-Tools/tape1.jpg	measuring instrument	0.781	
804	Charcol-Tools/tape1.jpg	electrical connector	0.6	
805	Charcol-Tools/tape1.jpg	charcoal color	0.725	
806	Charcol-Tools/tape2.jpg	stamp	0.94	/tool/stamp
807	Charcol-Tools/tape2.jpg	tool	0.94	
808	Charcol-Tools/tape2.jpg	alarm	0.79	
809	Charcol-Tools/tape2.jpg	ash grey color	0.738	
810	Charcol-Tools/tape3.jpg	Marburg virus	0.797	/microorganism/Marburg virus
811	Charcol-Tools/tape3.jpg	microorganism	0.8	
812	Charcol-Tools/tape3.jpg	electrical connector	0.6	
813	Charcol-Tools/tape3.jpg	ivory color	0.762	
814	Charcol-Tools/tape4.jpg	stamp	0.779	/tool/stamp
815	Charcol-Tools/tape4.jpg	tool	0.779	
816	Charcol-Tools/tape4.jpg	charcoal color	0.922	
817	Charcol-Tools/tape5.jpg	key	0.83	/mechanical device/key
818	Charcol-Tools/tape5.jpg	mechanical device	0.755	
819	Charcol-Tools/tape5.jpg	measuring instrument	0.795	
820	Charcol-Tools/tape5.jpg	tool	0.798	
821	Charcol-Tools/wrench1.jpg	crescent wrench	0.827	/tool/wrench/adjustable wrench/crescent wrench
822	Charcol-Tools/wrench1.jpg	adjustable wrench	0.94	
823	Charcol-Tools/wrench1.jpg	wrench	0.977	
824	Charcol-Tools/wrench1.jpg	tool	0.977	
825	Charcol-Tools/wrench1.jpg	charcoal color	0.819	
826	Charcol-Tools/wrench1.jpg	ash grey color	0.673	
827	Charcol-Tools/wrench2.jpg	box wrench	0.965	/tool/wrench/box wrench
828	Charcol-Tools/wrench2.jpg	wrench	0.977	
829	Charcol-Tools/wrench2.jpg	tool	0.977	
830	Charcol-Tools/wrench2.jpg	musical instrument	0.797	
831	Charcol-Tools/wrench2.jpg	greenish blue color	0.719	
832	Charcol-Tools/wrench2.jpg	bottle green color	0.627	
833	Charcol-Tools/wrench3.jpg	box wrench	0.971	/tool/wrench/box wrench
834	Charcol-Tools/wrench3.jpg	wrench	0.974	
835	Charcol-Tools/wrench3.jpg	tool	0.974	
836	Charcol-Tools/wrench3.jpg	microorganism	0.796	
837	Charcol-Tools/wrench3.jpg	ivory color	0.982	
838	Charcol-Tools/wrench4.jpg	box wrench	0.991	/tool/wrench/box wrench
839	Charcol-Tools/wrench4.jpg	wrench	0.994	
840	Charcol-Tools/wrench4.jpg	tool	0.994	
841	Charcol-Tools/wrench4.jpg	musical instrument	0.773	
842	Charcol-Tools/wrench4.jpg	gray color	0.658	
843	Charcol-Tools/wrench5.jpg	box wrench	0.981	/tool/wrench/box wrench
844	Charcol-Tools/wrench5.jpg	wrench	0.991	
845	Charcol-Tools/wrench5.jpg	tool	0.991	
846	Charcol-Tools/wrench5.jpg	steel blue color	0.707	
847	Charcol-Tools/wrench5.jpg	ash grey color	0.684	
848	Edge-Tools/axe1.jpg	rotifer worm	0.772	/animal/invertebrate/rotifer worm
849	Edge-Tools/axe1.jpg	invertebrate	0.772	
850	Edge-Tools/axe1.jpg	animal	0.772	
851	Edge-Tools/axe1.jpg	microorganism	0.689	
852	Edge-Tools/axe1.jpg	coal black color	0.629	
853	Edge-Tools/axe2.jpg	stentor (organism)	0.748	/microorganism/stentor (organism)
854	Edge-Tools/axe2.jpg	microorganism	0.751	
855	Edge-Tools/axe2.jpg	ax head	0.702	/mechanical device/machine/inclined plane/ax head
856	Edge-Tools/axe2.jpg	inclined plane	0.702	
857	Edge-Tools/axe2.jpg	machine	0.702	
858	Edge-Tools/axe2.jpg	mechanical device	0.702	
859	Edge-Tools/axe2.jpg	tomahawk	0.672	/weapon/tomahawk
860	Edge-Tools/axe2.jpg	weapon	0.672	
861	Edge-Tools/axe2.jpg	battle-ax	0.664	/tool/cutlery/ax/battle-ax
862	Edge-Tools/axe2.jpg	ax	0.801	
863	Edge-Tools/axe2.jpg	cutlery	0.801	
864	Edge-Tools/axe2.jpg	tool	0.801	
